race_id,driver_id,qualifying_position,q1_seconds,q2_seconds,q3_seconds,best_qualifying_seconds,reached_q2,reached_q3,qualifying_gap_to_pole_seconds
2024_13,norris,1,77.755,75.53999999999999,75.227,75.227,1,1,0.0
2024_13,piastri,2,77.504,75.785,75.249,75.249,1,1,0.02199999999999136
2024_13,max_verstappen,3,77.087,75.77,75.273,75.273,1,1,0.04599999999999227
2024_13,sainz,4,77.244,75.885,75.696,75.696,1,1,0.4689999999999941
2024_13,hamilton,5,77.087,76.307,75.854,75.854,1,1,0.6269999999999953
2024_13,leclerc,6,77.437,75.891,75.905,75.891,1,1,0.6640000000000015
2024_13,alonso,7,77.624,76.117,76.043,76.043,1,1,0.8160000000000025
2024_13,stroll,8,77.405,76.075,76.244,76.075,1,1,0.847999999999999
2024_13,ricciardo,9,77.05,76.202,76.447,76.202,1,1,0.9749999999999943
2024_13,tsunoda,10,77.436,76.121,76.477,76.121,1,1,0.8939999999999912
2024_13,hulkenberg,11,77.362,76.31700000000001,,76.31700000000001,1,0,1.0900000000000034
2024_13,bottas,12,77.487,76.384,,76.384,1,0,1.1569999999999965
2024_13,albon,13,77.28,76.429,,76.429,1,0,1.2019999999999982
2024_13,sargeant,14,77.77,76.543,,76.543,1,0,1.3160000000000025
2024_13,kevin_magnussen,15,77.851,76.548,,76.548,1,0,1.320999999999998
2024_13,perez,16,77.886,,,77.886,0,0,2.658999999999992
2024_13,russell,17,77.968,,,77.968,0,0,2.7409999999999997
2024_13,zhou,18,78.037,,,78.037,0,0,2.8100000000000023
2024_13,ocon,19,78.049,,,78.049,0,0,2.8220000000000027
2024_13,gasly,20,78.166,,,78.166,0,0,2.938999999999993
2024_14,max_verstappen,1,114.938,113.837,113.15899999999999,113.15899999999999,1,1,0.0
2024_14,leclerc,2,115.34899999999999,114.193,113.75399999999999,113.75399999999999,1,1,0.5949999999999989
2024_14,perez,3,115.13900000000001,114.47,113.765,113.765,1,1,0.6060000000000088
2024_14,hamilton,4,115.69200000000001,114.037,113.83500000000001,113.83500000000001,1,1,0.6760000000000161
2024_14,norris,5,115.582,114.358,113.981,113.981,1,1,0.8220000000000027
2024_14,piastri,6,114.83500000000001,114.136,114.027,114.027,1,1,0.8680000000000092
2024_14,russell,7,115.35300000000001,114.095,114.184,114.095,1,1,0.936000000000007
2024_14,sainz,8,115.169,114.112,114.477,114.112,1,1,0.953000000000003
2024_14,alonso,9,115.489,114.25800000000001,114.765,114.25800000000001,1,1,1.099000000000018
2024_14,ocon,10,115.417,114.46000000000001,114.81,114.46000000000001,1,1,1.3010000000000161
2024_14,albon,11,115.72200000000001,114.473,,114.473,1,0,1.3140000000000072
2024_14,gasly,12,114.911,114.63499999999999,,114.63499999999999,1,0,1.475999999999999
2024_14,ricciardo,13,115.451,114.682,,114.682,1,0,1.5230000000000103
2024_14,bottas,14,115.531,114.76400000000001,,114.76400000000001,1,0,1.6050000000000182
2024_14,stroll,15,116.072,115.71600000000001,,115.71600000000001,1,0,2.5570000000000164
2024_14,hulkenberg,16,116.30799999999999,,,116.30799999999999,0,0,3.149000000000001
2024_14,kevin_magnussen,17,116.5,,,116.5,0,0,3.341000000000008
2024_14,tsunoda,18,116.593,,,116.593,0,0,3.4340000000000117
2024_14,sargeant,19,117.22999999999999,,,117.22999999999999,0,0,4.070999999999998
2024_14,zhou,20,117.775,,,117.775,0,0,4.616000000000014
2024_15,norris,1,71.377,70.496,69.673,69.673,1,1,0.0
2024_15,max_verstappen,2,71.393,70.811,70.029,70.029,1,1,0.35599999999999454
2024_15,piastri,3,71.541,70.505,70.172,70.172,1,1,0.4989999999999952
2024_15,russell,4,71.049,70.55199999999999,70.244,70.244,1,1,0.570999999999998
2024_15,perez,5,71.006,70.678,70.416,70.416,1,1,0.742999999999995
2024_15,leclerc,6,71.37,70.689,70.582,70.582,1,1,0.9089999999999918
2024_15,alonso,7,71.493,70.845,70.633,70.633,1,1,0.9599999999999937
2024_15,stroll,8,71.518,70.661,70.857,70.661,1,1,0.9879999999999995
2024_15,gasly,9,71.718,70.815,70.977,70.815,1,1,1.141999999999996
2024_15,sainz,10,71.327,70.914,,70.914,1,0,1.2409999999999997
2024_15,albon,10,,70.768,70.653,70.653,1,1,0.980000000000004
2024_15,hamilton,11,71.375,70.94800000000001,,70.94800000000001,1,0,1.2750000000000057
2024_15,tsunoda,12,71.603,70.955,,70.955,1,0,1.2819999999999965
2024_15,hulkenberg,13,71.832,71.215,,71.215,1,0,1.5420000000000016
2024_15,kevin_magnussen,14,71.63,71.295,,71.295,1,0,1.6219999999999999
2024_15,ricciardo,15,71.943,,,71.943,0,0,2.269999999999996
2024_15,ocon,16,71.995,,,71.995,0,0,2.3220000000000027
2024_15,bottas,17,72.168,,,72.168,0,0,2.4950000000000045
2024_15,zhou,18,73.261,,,73.261,0,0,3.587999999999994
2024_15,sargeant,20,,,,,0,0,
2024_16,norris,1,79.911,79.727,79.327,79.327,1,1,0.0
2024_16,piastri,2,80.076,79.80799999999999,79.436,79.436,1,1,0.10900000000000887
2024_16,russell,3,80.169,79.877,79.44,79.44,1,1,0.11299999999999955
2024_16,leclerc,4,80.074,80.007,79.461,79.461,1,1,0.13400000000000034
2024_16,sainz,5,80.149,79.799,79.467,79.467,1,1,0.14000000000000057
2024_16,hamilton,6,80.477,79.64099999999999,79.513,79.513,1,1,0.18600000000000705
2024_16,max_verstappen,7,80.226,79.662,80.02199999999999,79.662,1,1,0.33500000000000796
2024_16,perez,8,80.598,80.21600000000001,80.062,80.062,1,1,0.7349999999999994
2024_16,albon,9,80.542,80.314,80.299,80.299,1,1,0.9720000000000084
2024_16,hulkenberg,10,80.781,80.411,80.339,80.339,1,1,1.0120000000000005
2024_16,alonso,11,80.617,80.42099999999999,,80.42099999999999,1,0,1.093999999999994
2024_16,ricciardo,12,80.901,80.479,,80.479,1,0,1.152000000000001
2024_16,kevin_magnussen,13,80.856,80.69800000000001,,80.69800000000001,1,0,1.3710000000000093
2024_16,gasly,14,80.748,80.738,,80.738,1,0,1.4110000000000014
2024_16,ocon,15,80.764,80.76599999999999,,80.764,1,0,1.4369999999999976
2024_16,tsunoda,16,80.945,,,80.945,0,0,1.617999999999995
2024_16,stroll,17,81.013,,,81.013,0,0,1.686000000000007
2024_16,colapinto,18,81.061,,,81.061,0,0,1.7340000000000089
2024_16,bottas,19,81.101,,,81.101,0,0,1.774000000000001
2024_16,zhou,20,81.445,,,81.445,0,0,2.117999999999995
2024_17,leclerc,1,102.775,102.056,101.36500000000001,101.36500000000001,1,1,0.0
2024_17,piastri,2,103.033,102.598,101.686,101.686,1,1,0.32099999999999795
2024_17,sainz,3,103.357,102.503,101.805,101.805,1,1,0.4399999999999977
2024_17,perez,4,103.213,102.263,101.813,101.813,1,1,0.4479999999999933
2024_17,russell,5,103.13900000000001,102.32900000000001,101.874,101.874,1,1,0.5089999999999861
2024_17,max_verstappen,6,103.09700000000001,102.042,102.023,102.023,1,1,0.657999999999987
2024_17,hamilton,7,103.089,102.765,102.289,102.289,1,1,0.9239999999999924
2024_17,alonso,8,103.47200000000001,102.426,102.369,102.369,1,1,1.0039999999999907
2024_17,colapinto,9,103.138,102.473,102.53,102.473,1,1,1.1079999999999899
2024_17,albon,10,102.899,102.84,102.85900000000001,102.84,1,1,1.4749999999999943
2024_17,bearman,11,103.471,102.968,,102.968,1,0,1.6029999999999944
2024_17,tsunoda,12,103.337,103.035,,103.035,1,0,1.6699999999999875
2024_17,hulkenberg,13,103.101,103.191,,103.101,1,0,1.73599999999999
2024_17,stroll,14,103.37,103.404,,103.37,1,0,2.0049999999999955
2024_17,gasly,15,,103.179,,103.179,1,0,1.813999999999993
2024_17,ricciardo,15,103.547,,,103.547,0,0,2.181999999999988
2024_17,norris,16,103.60900000000001,,,103.60900000000001,0,0,2.2439999999999998
2024_17,bottas,17,103.618,,,103.618,0,0,2.252999999999986
2024_17,zhou,18,104.24600000000001,,,104.24600000000001,0,0,2.8810000000000002
2024_17,ocon,19,104.50399999999999,,,104.50399999999999,0,0,3.1389999999999816
2024_18,norris,1,90.002,90.007,89.525,89.525,1,1,0.0
2024_18,max_verstappen,2,90.157,89.68,89.72800000000001,89.68,1,1,0.15500000000000114
2024_18,hamilton,3,90.393,89.929,89.84100000000001,89.84100000000001,1,1,0.3160000000000025
2024_18,russell,4,90.811,90.15299999999999,89.867,89.867,1,1,0.34199999999999875
2024_18,piastri,5,90.258,89.64,89.953,89.64,1,1,0.11499999999999488
2024_18,hulkenberg,6,90.724,90.15,90.115,90.115,1,1,0.5899999999999892
2024_18,alonso,7,90.684,90.45,90.214,90.214,1,1,0.688999999999993
2024_18,tsunoda,8,90.71600000000001,90.289,90.354,90.289,1,1,0.7639999999999958
2024_18,leclerc,9,90.786,89.747,,89.747,1,0,0.2219999999999942
2024_18,sainz,10,90.67,90.108,,90.108,1,0,0.5829999999999984
2024_18,albon,11,90.679,90.474,,90.474,1,0,0.9489999999999981
2024_18,colapinto,12,90.70400000000001,90.481,,90.481,1,0,0.9559999999999889
2024_18,perez,13,90.624,90.57900000000001,,90.57900000000001,1,0,1.054000000000002
2024_18,kevin_magnussen,14,90.82900000000001,90.65299999999999,,90.65299999999999,1,0,1.127999999999986
2024_18,ocon,15,90.958,90.769,,90.769,1,0,1.2439999999999998
2024_18,ricciardo,16,91.08500000000001,,,91.08500000000001,0,0,1.5600000000000023
2024_18,stroll,17,91.094,,,91.094,0,0,1.5689999999999884
2024_18,gasly,18,91.312,,,91.312,0,0,1.786999999999992
2024_18,bottas,19,91.572,,,91.572,0,0,2.046999999999997
2024_18,zhou,20,92.054,,,92.054,0,0,2.5289999999999964
2024_19,norris,1,93.616,92.851,92.33,92.33,1,1,0.0
2024_19,max_verstappen,2,93.04599999999999,92.584,92.36099999999999,92.36099999999999,1,1,0.0309999999999917
2024_19,sainz,3,93.556,92.836,92.652,92.652,1,1,0.32200000000000273
2024_19,leclerc,4,93.241,92.962,92.74000000000001,92.74000000000001,1,1,0.4100000000000108
2024_19,piastri,5,93.864,93.057,92.95,92.95,1,1,0.6200000000000045
2024_19,russell,6,93.536,93.142,92.97399999999999,92.97399999999999,1,1,0.6439999999999912
2024_19,gasly,7,93.55,93.162,93.018,93.018,1,1,0.6880000000000024
2024_19,alonso,8,93.973,93.429,93.309,93.309,1,1,0.9789999999999992
2024_19,kevin_magnussen,9,93.564,93.47399999999999,93.481,93.47399999999999,1,1,1.1439999999999912
2024_19,perez,10,93.61099999999999,93.02000000000001,,93.02000000000001,1,0,0.6900000000000119
2024_19,tsunoda,11,93.795,93.506,,93.506,1,0,1.176000000000002
2024_19,hulkenberg,12,93.601,93.544,,93.544,1,0,1.2139999999999986
2024_19,ocon,13,93.98599999999999,93.59700000000001,,93.59700000000001,1,0,1.2670000000000101
2024_19,stroll,14,94.033,93.759,,93.759,1,0,1.429000000000002
2024_19,lawson,15,93.339,,,93.339,0,0,1.0090000000000003
2024_19,albon,16,94.051,,,94.051,0,0,1.7210000000000036
2024_19,colapinto,17,94.062,,,94.062,0,0,1.7319999999999993
2024_19,bottas,18,94.152,,,94.152,0,0,1.8220000000000027
2024_19,hamilton,19,94.154,,,94.154,0,0,1.823999999999998
2024_19,zhou,20,94.22800000000001,,,94.22800000000001,0,0,1.8980000000000103
2024_20,sainz,1,76.77799999999999,76.515,75.946,75.946,1,1,0.0
2024_20,max_verstappen,2,76.803,76.514,76.17099999999999,76.17099999999999,1,1,0.22499999999999432
2024_20,norris,3,76.505,76.301,76.26,76.26,1,1,0.31400000000000716
2024_20,leclerc,4,76.97200000000001,76.64099999999999,76.265,76.265,1,1,0.3190000000000026
2024_20,russell,5,77.194,76.937,76.356,76.356,1,1,0.4099999999999966
2024_20,hamilton,6,77.306,76.973,76.651,76.651,1,1,0.7049999999999983
2024_20,kevin_magnussen,7,77.125,77.003,76.886,76.886,1,1,0.9399999999999977
2024_20,gasly,8,77.149,77.048,76.892,76.892,1,1,0.945999999999998
2024_20,albon,9,77.189,76.988,77.065,76.988,1,1,1.0420000000000016
2024_20,hulkenberg,10,77.186,76.995,77.365,76.995,1,1,1.0490000000000066
2024_20,tsunoda,11,77.182,77.129,,77.129,1,0,1.183000000000007
2024_20,lawson,12,77.38,77.162,,77.162,1,0,1.2160000000000082
2024_20,alonso,13,77.307,77.168,,77.168,1,0,1.2220000000000084
2024_20,stroll,14,77.407,77.294,,77.294,1,0,1.347999999999999
2024_20,bottas,15,77.393,77.81700000000001,,77.393,1,0,1.4470000000000027
2024_20,colapinto,16,77.55799999999999,,,77.55799999999999,0,0,1.6119999999999948
2024_20,piastri,17,77.59700000000001,,,77.59700000000001,0,0,1.6510000000000105
2024_20,perez,18,77.611,,,77.611,0,0,1.6650000000000063
2024_20,ocon,19,77.617,,,77.617,0,0,1.6710000000000065
2024_20,zhou,20,78.072,,,78.072,0,0,2.1260000000000048
2024_21,max_verstappen,12,88.52199999999999,87.771,,87.771,1,0,4.366
2024_21,norris,1,90.944,84.844,83.405,83.405,1,1,0.0
2024_21,russell,2,89.121,86.307,83.578,83.578,1,1,0.17300000000000182
2024_21,tsunoda,3,89.172,86.464,84.111,84.111,1,1,0.7060000000000031
2024_21,ocon,4,89.17099999999999,86.206,84.475,84.475,1,1,1.0699999999999932
2024_21,lawson,5,90.758,85.654,84.48400000000001,84.48400000000001,1,1,1.0790000000000077
2024_21,leclerc,6,89.839,86.09700000000001,84.525,84.525,1,1,1.1200000000000045
2024_21,albon,7,89.072,84.657,84.657,84.657,1,1,1.2519999999999953
2024_21,piastri,8,90.114,84.686,84.686,84.686,1,1,1.281000000000006
2024_21,alonso,9,90.207,88.998,88.998,88.998,1,1,5.5930000000000035
2024_21,stroll,10,90.58,86.334,,86.334,1,0,2.929000000000002
2024_21,bottas,11,90.633,86.47200000000001,,86.47200000000001,1,0,3.0670000000000073
2024_21,perez,13,90.035,88.158,,88.158,1,0,4.753
2024_21,sainz,14,90.303,89.406,,89.406,1,0,6.001000000000005
2024_21,gasly,15,89.42,89.614,,89.42,1,0,6.015000000000001
2024_21,hamilton,16,91.15,,,91.15,0,0,7.7450000000000045
2024_21,bearman,17,91.229,,,91.229,0,0,7.823999999999998
2024_21,colapinto,18,91.27,,,91.27,0,0,7.864999999999995
2024_21,hulkenberg,19,91.623,,,91.623,0,0,8.218000000000004
2024_21,zhou,20,92.263,,,92.263,0,0,8.858000000000004
2024_22,russell,1,93.186,92.779,92.312,92.312,1,1,0.0
2024_22,sainz,2,93.48400000000001,92.711,92.41,92.41,1,1,0.09799999999999898
2024_22,gasly,3,93.691,92.87899999999999,92.664,92.664,1,1,0.35200000000000387
2024_22,leclerc,4,93.446,93.01599999999999,92.783,92.783,1,1,0.47100000000000364
2024_22,max_verstappen,5,93.299,93.08500000000001,92.797,92.797,1,1,0.48499999999999943
2024_22,norris,6,93.592,93.09899999999999,93.00800000000001,93.00800000000001,1,1,0.6960000000000122
2024_22,tsunoda,7,93.789,93.089,93.029,93.029,1,1,0.7169999999999987
2024_22,piastri,8,93.45,93.024,93.033,93.024,1,1,0.7120000000000033
2024_22,hulkenberg,9,93.92,93.114,93.062,93.062,1,1,0.75
2024_22,hamilton,10,93.225,92.56700000000001,108.106,92.56700000000001,1,1,0.25500000000000966
2024_22,ocon,11,93.968,93.221,,93.221,1,0,0.909000000000006
2024_22,kevin_magnussen,12,93.991,93.297,,93.297,1,0,0.9849999999999994
2024_22,zhou,13,94.07900000000001,93.566,,93.566,1,0,1.2540000000000049
2024_22,colapinto,14,93.74600000000001,93.749,,93.74600000000001,1,0,1.4340000000000117
2024_22,lawson,15,94.087,94.257,,94.087,1,0,1.7750000000000057
2024_22,perez,16,94.155,,,94.155,0,0,1.8430000000000035
2024_22,alonso,17,94.25800000000001,,,94.25800000000001,0,0,1.9460000000000122
2024_22,albon,18,94.425,,,94.425,0,0,2.1129999999999995
2024_22,bottas,19,94.43,,,94.43,0,0,2.118000000000009
2024_22,stroll,20,94.48400000000001,,,94.48400000000001,0,0,2.1720000000000113
2024_23,max_verstappen,1,81.57900000000001,80.687,80.52,80.52,1,1,0.0
2024_23,russell,2,81.241,81.069,80.575,80.575,1,1,0.05500000000000682
2024_23,norris,3,81.578,80.983,80.77199999999999,80.77199999999999,1,1,0.25199999999999534
2024_23,piastri,4,81.821,81.121,80.82900000000001,80.82900000000001,1,1,0.3090000000000117
2024_23,leclerc,5,81.27799999999999,81.0,80.852,80.852,1,1,0.33200000000000784
2024_23,hamilton,6,81.637,81.095,81.011,81.011,1,1,0.49099999999999966
2024_23,sainz,7,81.447,81.199,81.041,81.041,1,1,0.5210000000000008
2024_23,alonso,8,81.608,81.208,81.251,81.208,1,1,0.6880000000000024
2024_23,perez,9,81.675,81.425,81.425,81.425,1,1,0.9050000000000011
2024_23,kevin_magnussen,10,81.89099999999999,81.387,81.5,81.387,1,1,0.8670000000000044
2024_23,gasly,11,81.843,81.437,,81.437,1,0,0.9170000000000016
2024_23,zhou,12,82.10300000000001,81.501,,81.501,1,0,0.9810000000000088
2024_23,bottas,13,81.92699999999999,81.731,,81.731,1,0,1.2109999999999985
2024_23,tsunoda,14,82.364,81.771,,81.771,1,0,1.2510000000000048
2024_23,stroll,15,82.011,81.911,,81.911,1,0,1.3910000000000053
2024_23,albon,16,82.39,,,82.39,0,0,1.8700000000000045
2024_23,lawson,17,82.411,,,82.411,0,0,1.8910000000000053
2024_23,hulkenberg,18,82.44200000000001,,,82.44200000000001,0,0,1.9220000000000113
2024_23,colapinto,19,82.594,,,82.594,0,0,2.073999999999998
2024_23,ocon,20,82.714,,,82.714,0,0,2.1940000000000026
2024_24,norris,1,83.682,83.098,82.595,82.595,1,1,0.0
2024_24,piastri,2,83.64,83.199,82.804,82.804,1,1,0.20900000000000318
2024_24,sainz,3,83.487,82.985,82.824,82.824,1,1,0.2289999999999992
2024_24,hulkenberg,4,83.72200000000001,83.03999999999999,82.886,82.886,1,1,0.2909999999999968
2024_24,max_verstappen,5,83.51599999999999,82.998,82.945,82.945,1,1,0.3499999999999943
2024_24,gasly,6,83.548,83.086,82.98400000000001,82.98400000000001,1,1,0.38900000000001
2024_24,russell,7,83.678,83.283,83.132,83.132,1,1,0.5370000000000061
2024_24,alonso,8,83.794,83.268,83.196,83.196,1,1,0.6009999999999991
2024_24,bottas,9,83.481,83.34100000000001,83.20400000000001,83.20400000000001,1,1,0.6090000000000089
2024_24,perez,10,83.559,83.379,83.264,83.264,1,1,0.6689999999999969
2024_24,tsunoda,11,83.735,83.419,,83.419,1,0,0.8239999999999981
2024_24,lawson,12,83.733,83.47200000000001,,83.47200000000001,1,0,0.8770000000000095
2024_24,stroll,13,83.729,83.78399999999999,,83.729,1,0,1.1340000000000003
2024_24,leclerc,14,83.30199999999999,83.833,,83.30199999999999,1,0,0.7069999999999936
2024_24,kevin_magnussen,15,83.632,83.877,,83.632,1,0,1.0370000000000061
2024_24,albon,16,83.821,,,83.821,0,0,1.225999999999999
2024_24,zhou,17,83.88,,,83.88,0,0,1.2849999999999966
2024_24,hamilton,18,83.887,,,83.887,0,0,1.2920000000000016
2024_24,colapinto,19,83.912,,,83.912,0,0,1.3170000000000073
2024_24,doohan,20,84.105,,,84.105,0,0,1.5100000000000051
2025_01,norris,1,75.912,75.41499999999999,75.096,75.096,1,1,0.0
2025_01,piastri,2,76.062,75.468,75.18,75.18,1,1,0.08400000000000318
2025_01,max_verstappen,3,76.018,75.565,75.481,75.481,1,1,0.3849999999999909
2025_01,russell,4,75.971,75.798,75.54599999999999,75.54599999999999,1,1,0.44999999999998863
2025_01,tsunoda,5,76.225,76.009,75.67,75.67,1,1,0.5739999999999981
2025_01,albon,6,76.245,76.017,75.737,75.737,1,1,0.6409999999999911
2025_01,leclerc,7,76.029,75.827,75.755,75.755,1,1,0.6589999999999918
2025_01,hamilton,8,76.213,75.919,75.973,75.919,1,1,0.8229999999999933
2025_01,gasly,9,76.328,76.112,75.98,75.98,1,1,0.8840000000000003
2025_01,sainz,10,76.36,75.931,76.062,75.931,1,1,0.8349999999999937
2025_01,hadjar,11,76.354,76.175,,76.175,1,0,1.0789999999999935
2025_01,alonso,12,76.288,76.453,,76.288,1,0,1.191999999999993
2025_01,stroll,13,76.369,76.483,,76.369,1,0,1.2729999999999961
2025_01,doohan,14,76.315,76.863,,76.315,1,0,1.218999999999994
2025_01,bortoleto,15,76.51599999999999,77.52,,76.51599999999999,1,0,1.4199999999999875
2025_01,antonelli,16,76.525,,,76.525,0,0,1.429000000000002
2025_01,hulkenberg,17,76.57900000000001,,,76.57900000000001,0,0,1.483000000000004
2025_01,lawson,18,77.094,,,77.094,0,0,1.9979999999999905
2025_01,ocon,19,77.14699999999999,,,77.14699999999999,0,0,2.0509999999999877
2025_01,bearman,20,,,,,0,0,
2025_02,piastri,1,91.59100000000001,91.2,90.64099999999999,90.64099999999999,1,1,0.0
2025_02,russell,2,91.295,91.307,90.723,90.723,1,1,0.08200000000000784
2025_02,norris,3,90.983,90.787,90.793,90.787,1,1,0.146000000000015
2025_02,max_verstappen,4,91.424,91.142,90.81700000000001,90.81700000000001,1,1,0.17600000000001614
2025_02,hamilton,5,91.69,91.501,90.92699999999999,90.92699999999999,1,1,0.28600000000000136
2025_02,leclerc,6,91.57900000000001,91.45,91.021,91.021,1,1,0.38000000000000966
2025_02,hadjar,7,91.162,91.253,91.07900000000001,91.07900000000001,1,1,0.4380000000000166
2025_02,antonelli,8,91.676,91.59,91.10300000000001,91.10300000000001,1,1,0.4620000000000175
2025_02,tsunoda,9,91.238,91.26,91.638,91.238,1,1,0.5970000000000084
2025_02,albon,10,91.503,91.595,91.706,91.503,1,1,0.862000000000009
2025_02,ocon,11,91.876,91.625,,91.625,1,0,0.9840000000000089
2025_02,hulkenberg,12,91.92099999999999,91.632,,91.632,1,0,0.9910000000000139
2025_02,alonso,13,91.719,91.688,,91.688,1,0,1.0470000000000113
2025_02,stroll,14,91.923,91.773,,91.773,1,0,1.132000000000005
2025_02,sainz,15,91.628,91.84,,91.628,1,0,0.987000000000009
2025_02,gasly,16,91.992,,,91.992,0,0,1.3510000000000133
2025_02,bearman,17,92.018,,,92.018,0,0,1.3770000000000095
2025_02,doohan,18,92.092,,,92.092,0,0,1.4510000000000076
2025_02,bortoleto,19,92.14099999999999,,,92.14099999999999,0,0,1.5
2025_02,lawson,20,92.174,,,92.174,0,0,1.5330000000000155
2025_03,max_verstappen,1,87.943,87.502,86.983,86.983,1,1,0.0
2025_03,norris,2,87.845,87.146,86.995,86.995,1,1,0.012000000000000455
2025_03,piastri,3,87.687,87.507,87.027,87.027,1,1,0.04399999999999693
2025_03,leclerc,4,87.92,87.555,87.299,87.299,1,1,0.3160000000000025
2025_03,russell,5,87.843,87.4,87.318,87.318,1,1,0.33499999999999375
2025_03,antonelli,6,87.968,87.639,87.555,87.555,1,1,0.5720000000000027
2025_03,hadjar,7,88.27799999999999,87.775,87.569,87.569,1,1,0.5859999999999985
2025_03,hamilton,8,87.94200000000001,87.61,87.61,87.61,1,1,0.6269999999999953
2025_03,albon,9,88.218,87.783,87.615,87.615,1,1,0.6319999999999908
2025_03,bearman,10,88.22800000000001,87.711,87.867,87.711,1,1,0.7279999999999944
2025_03,gasly,11,88.186,87.822,,87.822,1,0,0.8389999999999986
2025_03,sainz,12,88.209,87.836,,87.836,1,0,0.8529999999999944
2025_03,alonso,13,88.337,87.89699999999999,,87.89699999999999,1,0,0.9139999999999873
2025_03,lawson,14,88.554,87.906,,87.906,1,0,0.9230000000000018
2025_03,tsunoda,15,87.967,88.0,,87.967,1,0,0.9839999999999947
2025_03,hulkenberg,16,88.57,,,88.57,0,0,1.586999999999989
2025_03,bortoleto,17,88.622,,,88.622,0,0,1.6389999999999958
2025_03,ocon,18,88.696,,,88.696,0,0,1.7129999999999939
2025_03,doohan,19,88.877,,,88.877,0,0,1.8939999999999912
2025_03,stroll,20,89.271,,,89.271,0,0,2.2879999999999967
2025_04,piastri,1,91.392,90.45400000000001,89.84100000000001,89.84100000000001,1,1,0.0
2025_04,russell,2,91.494,90.664,90.009,90.009,1,1,0.16799999999999216
2025_04,leclerc,3,91.45400000000001,90.724,90.175,90.175,1,1,0.333999999999989
2025_04,antonelli,4,91.41499999999999,90.71600000000001,90.213,90.213,1,1,0.3719999999999857
2025_04,gasly,5,91.462,90.643,90.21600000000001,90.21600000000001,1,1,0.375
2025_04,norris,6,91.107,90.56,90.267,90.267,1,1,0.4259999999999877
2025_04,max_verstappen,7,91.303,91.019,90.423,90.423,1,1,0.5819999999999936
2025_04,sainz,8,91.59100000000001,90.844,90.68,90.68,1,1,0.8389999999999986
2025_04,hamilton,9,91.219,91.009,90.77199999999999,90.77199999999999,1,1,0.9309999999999832
2025_04,tsunoda,10,91.751,91.22800000000001,91.303,91.22800000000001,1,1,1.3870000000000005
2025_04,doohan,11,91.414,91.245,,91.245,1,0,1.4039999999999964
2025_04,hadjar,12,91.59100000000001,91.271,,91.271,1,0,1.4299999999999926
2025_04,alonso,13,91.634,91.886,,91.634,1,0,1.7929999999999922
2025_04,ocon,14,91.594,,,91.594,0,0,1.752999999999986
2025_04,albon,15,92.03999999999999,,,92.03999999999999,0,0,2.198999999999984
2025_04,hulkenberg,16,92.06700000000001,,,92.06700000000001,0,0,2.225999999999999
2025_04,lawson,17,92.16499999999999,,,92.16499999999999,0,0,2.323999999999984
2025_04,bortoleto,18,92.186,,,92.186,0,0,2.344999999999999
2025_04,stroll,19,92.283,,,92.283,0,0,2.441999999999993
2025_04,bearman,20,92.37299999999999,,,92.37299999999999,0,0,2.5319999999999823
2025_05,max_verstappen,1,87.77799999999999,87.529,87.294,87.294,1,1,0.0
2025_05,piastri,2,87.901,87.545,87.304,87.304,1,1,0.010000000000005116
2025_05,russell,3,88.282,87.599,87.407,87.407,1,1,0.11299999999999955
2025_05,leclerc,4,88.55199999999999,87.866,87.67,87.67,1,1,0.3760000000000048
2025_05,antonelli,5,88.128,87.798,87.866,87.798,1,1,0.5040000000000049
2025_05,sainz,6,88.354,88.024,88.164,88.024,1,1,0.730000000000004
2025_05,hamilton,7,88.372,88.102,88.201,88.102,1,1,0.8080000000000069
2025_05,tsunoda,8,88.226,87.99,88.20400000000001,87.99,1,1,0.695999999999998
2025_05,gasly,9,88.42099999999999,88.025,88.367,88.025,1,1,0.7310000000000088
2025_05,norris,10,87.805,87.481,,87.481,1,0,0.1869999999999976
2025_05,albon,11,88.279,88.10900000000001,,88.10900000000001,1,0,0.8150000000000119
2025_05,lawson,12,88.561,88.191,,88.191,1,0,0.8970000000000056
2025_05,alonso,13,88.548,88.303,,88.303,1,0,1.0090000000000003
2025_05,hadjar,14,88.571,88.418,,88.418,1,0,1.1240000000000094
2025_05,bearman,15,88.536,88.648,,88.536,1,0,1.2420000000000044
2025_05,stroll,16,88.645,,,88.645,0,0,1.350999999999999
2025_05,doohan,17,88.739,,,88.739,0,0,1.4450000000000074
2025_05,hulkenberg,18,88.782,,,88.782,0,0,1.4879999999999995
2025_05,ocon,19,89.092,,,89.092,0,0,1.7980000000000018
2025_05,bortoleto,20,89.462,,,89.462,0,0,2.1680000000000064
2025_06,max_verstappen,1,86.87,86.643,86.20400000000001,86.20400000000001,1,1,0.0
2025_06,norris,2,86.955,86.499,86.269,86.269,1,1,0.06499999999999773
2025_06,antonelli,3,87.077,86.606,86.271,86.271,1,1,0.06699999999999307
2025_06,piastri,4,87.006,86.269,86.375,86.269,1,1,0.06499999999999773
2025_06,russell,5,87.014,86.575,86.385,86.385,1,1,0.18099999999999739
2025_06,sainz,6,87.098,86.84700000000001,86.569,86.569,1,1,0.3649999999999949
2025_06,albon,7,87.042,86.855,86.682,86.682,1,1,0.47799999999999443
2025_06,leclerc,8,87.417,86.94800000000001,86.754,86.754,1,1,0.5499999999999972
